"","V1","V2","V3","V4"
"45",317.96561532076,0.0687234839571201,0.843804200776509,-2.47798049054276
"46",318.173912727491,0.076530367700135,2.03135610941851,-1.61489884762555
"47",318.264856379858,0.0773336199753151,2.57303902602595,-0.371546257774689
"48",318.193844281243,0.0690910639967869,2.34826293045819,0.847806610819674
"49",318.165616067729,0.063701760413049,1.56653153059501,1.83127593366206
"50",318.235532090873,0.0640444057156905,0.443776203686774,2.37414857963534
"51",318.384528533762,0.0687029360847906,-0.765140742393614,2.34611485634962
"52",318.540667392321,0.0734670689632261,-1.79711901983775,1.71983782783357
"53",318.686997394224,0.0774101416513903,-2.38423735135699,0.650027019276642
"54",318.622246847005,0.0697679779579945,-2.45222149120126,-0.745065067569399
"55",318.58403318644,0.0639976207279922,-1.79858484285307,-1.95963293620721
"56",318.526737424169,0.0575475185494471,-0.631210474799275,-2.69578207300787
"57",318.729129544014,0.0652214004740503,0.86520419587232,-2.53125385485622
"58",318.919686510396,0.0718438095701677,2.07038829925551,-1.65636202894638
"59",319.019754308836,0.0733321221768527,2.63370133852657,-0.375978864121464
"60",318.901433445354,0.0632429172124387,2.38380236967546,0.832854139754993
"61",318.770705326314,0.0530495404384885,1.56190111479824,1.75250782654126
"62",318.874661418367,0.0557192642043898,0.498986463863726,2.34094368604467
"63",319.128369661431,0.0660774856542817,-0.650529755605849,2.44170715463085
"64",319.286555617849,0.0708833199306024,-1.74342650114347,1.86624097476364
"65",319.289031580465,0.0673241623948686,-2.47324390338699,0.68723362903166
"66",319.178131205256,0.0580765626148814,-2.56434292493656,-0.79092871105982
"67",319.036784747318,0.0477542496784716,-1.91356217952146,-2.13462095764514
"68",319.030169444605,0.044945761298775,-0.613961915278166,-2.85113414472796
"69",319.229352236745,0.0529001983755818,0.96224113796911,-2.64630181682222
"70",319.439629247371,0.0610066606537362,2.2263134703448,-1.67803155032333
"71",319.577440563686,0.0649590924723249,2.80116523191698,-0.275279921059138
"72",319.504681143223,0.0578778198414388,2.50233995146643,1.04591305634408
"73",319.377165248252,0.0483529861148737,1.56175721093518,2.00027755070941
"74",319.393936708194,0.0467319072207594,0.338350298104491,2.48644980258024
"75",319.531733997477,0.0514015813032888,-0.909752142967208,2.39964118912265
"76",319.710889846804,0.0579454595619321,-1.93095842417511,1.7316100959541
"77",319.794420449899,0.0592545333689424,-2.52670620916296,0.555856435065145
"78",319.784327385721,0.055710115828325,-2.49690184922831,-0.84087766824328
"79",319.623144588194,0.0446351190025243,-1.83822940366639,-2.16103880034512
"80",319.65154076635,0.0438065948935964,-0.518645471376719,-2.80444032886064
"81",319.841124176692,0.0512394117501008,1.01782291598581,-2.56399658958492
"82",319.990895022376,0.0562607248156846,2.20724769770573,-1.62769576470762
"83",319.991101802889,0.0534053103201301,2.70046270575833,-0.35374048122523
"84",319.923854778525,0.0472614452582738,2.46189659739965,0.941086646862772
"85",319.761450538729,0.0365885984725881,1.56829464321402,1.86724014963592
"86",319.785158172836,0.0359331476814022,0.418835430359584,2.39024037940888
"87",319.832149389038,0.0364956152495631,-0.827481445749794,2.28886081525295
"88",319.949091896391,0.0405858194219328,-1.82528588122825,1.63713430367577
"89",320.155976496894,0.0490374701199885,-2.32538558457835,0.647151484289488
"90",320.057784186309,0.0415579442999653,-2.40286599356509,-0.727995657047956
"91",320.014410262908,0.0372448118313098,-1.75470166272723,-1.90445717631364
"92",320.009890407821,0.0351245088106343,-0.585956312269506,-2.56234876420158
"93",320.293154307078,0.0477188515995216,0.884060070117506,-2.29994916069939
"94",320.457576537293,0.0536409453476933,1.96749344023724,-1.45001792509418
"95",320.58186936649,0.057225564954889,2.4603316567692,-0.21159682761381
"96",320.621282694843,0.0563219697911816,2.22858537756231,1.03168519781039
"97",320.622815294248,0.0535429578960918,1.38979819720085,1.96089630543445
"98",320.824841993677,0.0610732209329546,0.289199549891556,2.52010725478083
"99",321.03372138417,0.0685679860968286,-0.943854867530286,2.45354132704231
"100",321.286753105927,0.0779200776107333,-1.96212534770114,1.81075695926357
"101",321.445921586459,0.0820386385536989,-2.56849124402535,0.656637466196074
"102",321.445951849726,0.0778821600435314,-2.58917295181831,-0.78577856166384
"103",321.355388106415,0.0693458358013371,-1.92432304105895,-2.11929210833654
"104",321.327017510506,0.0643944218891676,-0.650331502530406,-2.88118180683279
"105",321.617319974443,0.075840397798863,0.977877529338992,-2.62691697147183
"106",321.910520963377,0.0868524624356241,2.25701763089549,-1.59991764304529
"107",322.058468855341,0.0899475211417825,2.78177253408086,-0.204742485967458
"108",321.988685235387,0.0818560929903982,2.44039672864577,1.07678212917057
"109",321.851287108153,0.0707500286363446,1.47751275937674,1.96494000084324
"110",321.9326946319,0.0712898423323951,0.301834902304749,2.44957248593977
"111",322.138072041513,0.078081147034189,-0.903736774413543,2.38716288102916
"112",322.26402166415,0.0805054670484601,-1.95494492097895,1.65647977354276
"113",322.297913879426,0.078144848138193,-2.54200883462615,0.417149750941164
"114",322.274851766798,0.0730197233417048,-2.45504338199021,-0.996445254955006
"115",322.172368446686,0.0641326539296927,-1.70598458054649,-2.2408262997563
"116",322.211883289166,0.0628861146058123,-0.367964888914531,-2.814696167099
"117",322.472381303397,0.072891989711764,1.17659681430745,-2.45227129499403
"118",322.721272937016,0.0818033026228678,2.32340014823395,-1.38463412965044
"119",322.766836630658,0.079968441539838,2.68831751688838,-0.0684791793322148
"120",322.664976792826,0.0707624187548215,2.28149428173512,1.12905567373239
"121",322.557133482311,0.0617197328614738,1.331840948772,1.96549724186646
"122",322.624975778977,0.06202970803352,0.173383459952551,2.37333734427271
"123",322.824238011797,0.0689774247111181,-0.975458222447298,2.25965721717791
"124",323.077982429988,0.0783315008336575,-1.89239589828118,1.62752233142309
"125",323.252698606888,0.0832110107428954,-2.40974183532016,0.545873440476917
"126",323.229641780292,0.0778312582596313,-2.40711373682334,-0.823197095575971
"127",323.125786202429,0.0686336069336887,-1.75385719572797,-2.07216554028772
"128",323.143870053555,0.0660746292407113,-0.505292261514088,-2.71479643859966
"129",323.340286042255,0.072672815699394,0.977792913196777,-2.49202841854983
"130",323.615993739067,0.0829508182340801,2.18314112770426,-1.49526421870846
"131",323.792362485263,0.0876797674692172,2.67985106348562,-0.123307102628317
"132",323.75166731141,0.0811812926745574,2.32535621819254,1.12312021408912
"133",323.772071530327,0.0781047146997909,1.4252165381027,2.08324192312857
"134",323.904452192895,0.0808521823115383,0.216801216336211,2.56326434672268
"135",324.175395015238,0.0904745718331375,-1.0093017127348,2.49116569741147
"136",324.421684683893,0.0983618798769519,-2.05033857515978,1.78630084847111
"137",324.675263032146,0.106218834387279,-2.59973688158349,0.654839381037206
"138",324.71134636485,0.102668643437525,-2.61006253581869,-0.79287018836775
"139",324.732098607074,0.0985221374208191,-1.90039162142903,-2.06188338461193
"140",324.772326698946,0.0955713795688321,-0.6407819631988,-2.78580028271301
"141",325.00032006666,0.102274356574309,0.896884087378971,-2.6194717171288
"142",325.255835948144,0.110031156925763,2.1546408431701,-1.68874996510107
"143",325.374999219925,0.11049340620877,2.71441177639031,-0.377353161754485
"144",325.388102610387,0.105563732347234,2.49609503855086,0.946938945860694
"145",325.36555668426,0.0990791117581142,1.6312132219191,1.9583221494685
"146",325.493117587981,0.100520792125817,0.446183240931658,2.53597421290202
"147",325.604203581994,0.101055576200404,-0.876880375494944,2.42836484780383
"148",325.758991698127,0.103775376682669,-1.94967622280534,1.71063821559027
"149",325.859177241545,0.103593669119069,-2.5453854478487,0.503541280833019
"150",325.882001165829,0.0995053333479532,-2.49207548041019,-0.905839109735602
"151",325.823916570123,0.0915285919375063,-1.77539665023571,-2.16558442211581
"152",325.916871874143,0.0916008078164845,-0.454111611159318,-2.76192664211331
"153",326.117820447576,0.0971356556472058,1.03634262119548,-2.52523452021598
"154",326.323064529183,0.10260776559878,2.20821640245394,-1.57608811866295
"155",326.426626333833,0.102656056019693,2.700840036607,-0.26000645727968
"156",326.348815456979,0.0935214022547605,2.38870505992351,0.970572481548523
"157",326.202111452593,0.0813619774354337,1.47651071012866,1.82899937240342
"158",326.130569710686,0.0736224971411908,0.296165388658058,2.19116367110347
"159",326.3282874348,0.0799037819950794,-0.783881997858991,2.15204644917314
"160",326.53597172108,0.0863715983466741,-1.69803218934296,1.58130494184629
"161",326.658865553488,0.0882202288027624,-2.24494182319151,0.551736922094001
"162",326.628118250602,0.0821985036642928,-2.27297675862095,-0.746618423119038
"163",326.42009146117,0.0675083115967285,-1.72427495546305,-2.03182780036558
"164",326.432813910026,0.0647352437713188,-0.501727630410383,-2.66870835132872
"165",326.657636460324,0.0728382969366774,0.97107220713667,-2.42482384825461
"166",326.896018284818,0.0812175214797988,2.12703965377801,-1.47253722608912
"167",326.978068944302,0.0812596919480644,2.57870967243236,-0.211020744303141
"168",326.960083084427,0.0762362382947231,2.29458157402107,1.02154306737166
"169",326.792194888495,0.0638795389829132,1.36777719074528,1.8227361723838
"170",326.96746177752,0.0695175638353115,0.322720792637155,2.3578935538177
"171",327.190618472143,0.0772942190352652,-0.831104387166778,2.33503891563876
"172",327.30780769046,0.0793135586060539,-1.86952666316863,1.64084450286978
"173",327.419829797846,0.0809691458331957,-2.42492696351929,0.514283927425524
"174",327.424185694594,0.0770912639461031,-2.39127751430304,-0.832745153877589
"175",327.380082740659,0.0709568580108204,-1.70845691342159,-2.02069185343887
"176",327.490512882656,0.0729548502425469,-0.451658484309469,-2.57036667930812
"177",327.820567864877,0.0859683099405973,1.00842607334672,-2.23147345585262
"178",328.105007494729,0.0960141942998688,2.07736432022474,-1.25819133620054
"179",328.273228187922,0.0996690198843153,2.46027247234814,0.0109441738863083
"180",328.363173047154,0.0991768189304271,2.12085984480991,1.23127965927529
"181",328.408813898632,0.096467027023026,1.19725914249599,2.08086408134479
"182",328.615280549413,0.102034799093487,0.0453664591000873,2.4949906494755
"183",329.009768760103,0.116837702454075,-1.07808675836561,2.43406834927978
"184",329.381133808747,0.129720928479669,-2.03743891842399,1.78707532737496
"185",329.664594996834,0.137502687067713,-2.58960852157685,0.660702928987554
"186",329.844786010423,0.139663410803184,-2.55402509314666,-0.686030855963239
"187",329.872726091462,0.134008393266738,-1.91854377464841,-1.96689003286981
"188",329.976348756509,0.132470381316047,-0.691582024861312,-2.68869203313051
"189",330.243158859,0.139270155380336,0.805189622141838,-2.55912490540049
"190",330.395621991508,0.139937934494347,1.98274701634493,-1.80236475215481
"191",330.421480536098,0.13416366304421,2.56753479604302,-0.667296873434999
"192",330.453513526926,0.128994191098237,2.51175822217014,0.618335801001173
"193",330.416977119106,0.120615652670676,1.79242969016757,1.64949838904807
"194",330.498275865455,0.118625578307947,0.710047344699415,2.29102407957058
"195",330.660232110837,0.120818814129071,-0.511314068582421,2.37624717023846
"196",330.702666360692,0.116851281632558,-1.66580987478948,1.73505045803178
"197",330.741887478601,0.112921934157562,-2.34469856317343,0.603156503607288
"198",330.653922503187,0.102753793126514,-2.42152654612042,-0.822179356921922
"199",330.47633234613,0.0885638353504904,-1.81074609084669,-2.16307255632563
"200",330.471148375189,0.0838186736012075,-0.52832665697048,-2.85899949844861
"201",330.644810317933,0.0883662022786386,1.01192903424926,-2.66312540812421
"202",330.853024935894,0.0944324786415104,2.26124261115562,-1.69764839565268
"203",330.970073283797,0.0955772089305752,2.81718012780492,-0.32020140826377
"204",330.92918297776,0.0886697363760853,2.53913233808979,1.01432203455661
"205",330.783440775851,0.0768046854521973,1.58749616223608,1.94708177242696
"206",330.828724587686,0.0752092173631217,0.387246667462897,2.45295400998065
"207",331.0369170045,0.0819403267807288,-0.831943891430306,2.43192291430811
"208",331.23756027478,0.0879486232988392,-1.88363199453822,1.79187465194101
"209",331.333749142151,0.0883657134561795,-2.52354418708562,0.617055635047159
"210",331.284204666855,0.0813852185332056,-2.55534099808158,-0.845588227296133
"211",331.207144909016,0.0733653299667996,-1.86069237077696,-2.14577361751221
"212",331.25238675465,0.0719418250105568,-0.551032917973894,-2.81274511766234
"213",331.464529092659,0.0790382474088378,0.991542885268081,-2.59126017085152
"214",331.690742122753,0.0864876810627641,2.21981327768174,-1.62218307365543
"215",331.797176718547,0.0874973188188068,2.74238112487994,-0.27784873202917
"216",331.835556317043,0.085011164672661,2.49204234370269,1.0884679996033
"217",331.811452885941,0.0794881945090053,1.56539007317089,2.09514064699727
"218",331.919073687786,0.0809121612055675,0.320614170861448,2.62125235000217
"219",332.062880243073,0.0840956387003453,-1.00498281662416,2.48428461748766
"220",332.184764438128,0.0860083531823526,-2.09566985283841,1.68135052533451
"221",332.341321475924,0.0895792620349614,-2.62418965986059,0.468724195175575
"222",332.274471569321,0.0816614063742617,-2.57657638786569,-1.04024227105349
"223",332.130772553951,0.0702545101867584,-1.81152814792385,-2.38231949196583
"224",332.111748366662,0.0657355586151365,-0.417392050000878,-3.04543350996783
"225",332.329080203204,0.0734087914991823,1.2286937389432,-2.71618654955624
"226",332.579421068722,0.082364426989166,2.50089491938999,-1.58629226414601
"227",332.684291832439,0.083503613023276,2.96899831543705,-0.104031892600268
"228",332.576650733431,0.0738285873253608,2.53819868794536,1.23057590896056
"229",332.643944502772,0.0734978194417198,1.57994907969103,2.32920838908619
"230",332.829556844005,0.0791726344332012,0.25355449398792,2.90322086033726
"231",333.164322994256,0.0921098159047568,-1.11830563500871,2.86010793595617
"232",333.440835707197,0.101443596275644,-2.31648944149329,2.07582393101795
"233",333.671582335623,0.107988428931915,-2.98652040802677,0.750296391682284
"234",333.709926429489,0.104463294907149,-2.99253730305352,-0.903176210937964
"235",333.768844719532,0.102157978242856,-2.16028937072926,-2.31747854522087
"236",333.961026471478,0.106714642715769,-0.672072297966356,-3.00998114086215
"237",334.305702528092,0.118759353523799,1.0288340714855,-2.73880097880824
"238",334.615753249857,0.128441802336809,2.34550740615748,-1.69349950136383
"239",334.836723882459,0.13312526333491,2.91918721761833,-0.21455397991803
"240",334.785846301354,0.123811732160734,2.5534996568764,1.11607667524808
"241",334.818371072951,0.119191129934048,1.61274130527115,2.16505907431965
"242",334.950723255438,0.119857292859578,0.320001095430322,2.69264707105469
"243",335.15715639542,0.124239436259903,-1.03067462527983,2.56610495505016
"244",335.470582996455,0.13381537819842,-2.09146862596534,1.86912595382223
"245",335.64747635962,0.135995823596279,-2.72666142913935,0.609898128995795
"246",335.683783501316,0.130949957876525,-2.71066120117915,-0.920586013784686
"247",335.57545043743,0.118838352290237,-1.99367165622922,-2.35766952084526
"248",335.648798648333,0.11653581261822,-0.567975280501133,-3.07762685484665
"249",335.938286148461,0.125289975819902,1.12388308236948,-2.80105482354073
"250",336.193252817408,0.131853721749672,2.43153522490962,-1.75269797571799
"251",336.346774072007,0.132950450676868,2.99176070829993,-0.283542246931937
"252",336.287126182319,0.123201847887237,2.6470199185823,1.0852506802246
"253",336.335571501722,0.119417953900045,1.71650004171604,2.19929124460493
"254",336.405382667111,0.116907045052912,0.36481567687094,2.72037442740711
"255",336.549953851267,0.118307299608804,-1.03193907922643,2.56203196846819
"256",336.83287362061,0.126639363000639,-2.10146109896408,1.84390359323069
"257",336.965874017465,0.126961334582758,-2.73904030498723,0.551588808441437
"258",337.009317415176,0.122733971094454,-2.68503217939352,-0.963412955911146
"259",336.951462990002,0.113593266458553,-1.92394804511327,-2.33163741776788
"260",337.084717933774,0.114588466530515,-0.491621185251378,-2.96437935277436
"261",337.370364751837,0.123246796185154,1.13254152340221,-2.6664253289719
"262",337.689776429325,0.133175923840741,2.40130122117876,-1.57478956441646
"263",337.867433909609,0.135427412737722,2.886773636205,-0.125032281923851
"264",337.818056002321,0.12607326330153,2.48031078076159,1.17671015158769
"265",337.908325191801,0.124260995900975,1.54372691164165,2.22852881709505
"266",338.068805484961,0.126094280348412,0.23875721506524,2.73286936746722
"267",338.342857671699,0.133583352450485,-1.0938345728588,2.61292674130858
"268",338.687106670102,0.144246454209725,-2.16002130665882,1.89650391449542
"269",338.832508095875,0.144304914521374,-2.81837140482489,0.563399834217364
"270",338.910972387381,0.140972310100293,-2.75177534615815,-0.97769873755405
"271",338.933549629079,0.134979597542017,-1.94693501297065,-2.32407532182167
"272",339.081056135837,0.135613662517787,-0.51848397410575,-2.97543903654999
"273",339.381366407755,0.143949984737436,1.11197700420497,-2.69488730157234
"274",339.631339629823,0.14931648179142,2.35761646386111,-1.68698047901016
"275",339.7420463757,0.147362202340478,2.86806752001173,-0.315251892233817
"276",339.796738758724,0.142671605025533,2.60021408006924,1.08159086503994
"277",339.834559956697,0.137364472224211,1.66440535959656,2.14692554908565
"278",339.947217627,0.136113906941947,0.356961854212209,2.67031869323169
"279",340.167704750348,0.140384561457468,-0.988481487642662,2.56336053063097
"280",340.401831315673,0.145129428717058,-2.09602210401434,1.80604030543132
"281",340.494549393864,0.142476563503156,-2.74154770637904,0.471144277788966
"282",340.408460696457,0.130907450635911,-2.71151669134173,-1.15865285742607
"283",340.31155991396,0.119376655664263,-1.87027368058361,-2.55443422804232
"284",340.393234520323,0.117468319892021,-0.359262021733332,-3.17965597496299
"285",340.69636444307,0.1268658111379,1.36130359654526,-2.7741644114594
"286",340.967415539379,0.134163927357615,2.63015746319246,-1.59826471104471
"287",341.088150017068,0.133484179182687,3.0709404252886,-0.0805694111055999
"288",341.044354248782,0.124510935772291,2.6209206960103,1.31374947352236
"289",341.01941126465,0.116946141100949,1.54641325490825,2.32010470569239
"290",341.145832482601,0.117425733813635,0.183396517276774,2.79059727370398
"291",341.422202600133,0.125470900027724,-1.16575412886405,2.64465666974385
"292",341.646720519914,0.130484287215673,-2.28783244556082,1.7923554039028
"293",341.802109184875,0.131744853042097,-2.86641811796735,0.4296544827763
"294",341.788905456777,0.124408101654717,-2.76170952011531,-1.18535192374209
"295",341.686296620577,0.112917359070952,-1.90004034450771,-2.601974497675
"296",341.742582092497,0.110050866185303,-0.369692948260779,-3.25193503889824
"297",341.991236321741,0.117066446525724,1.36747225380562,-2.88230871603476
"298",342.220173621723,0.122728927888729,2.67519430337046,-1.71653260353916
"299",342.24773042995,0.117911673552922,3.1327079922914,-0.230535143768314
"300",342.211506629015,0.110109916216706,2.75969341881393,1.23459611215886
"301",342.054833496695,0.0966063628457509,1.65396787657964,2.22038015116408
"302",342.216007303699,0.099874523746554,0.350915847567224,2.80522992534957
"303",342.521296559146,0.110271843995716,-1.00731859994477,2.78091804017342
"304",342.834110105661,0.120523742325865,-2.1727064781482,2.0782836501191
"305",343.051275217329,0.125415364548147,-2.87776258668345,0.796323937673989
"306",343.147534440359,0.123939590449173,-2.90334979601879,-0.774234088133603
"307",343.123459567287,0.11644765564003,-2.19311309638266,-2.24904359794962
"308",343.274050711441,0.118175870464559,-0.759578535209017,-3.01502125850382
"309",343.612342492192,0.129317309017848,0.947631580119507,-2.80221424062537
"310",343.975232027868,0.141139855637357,2.32570246365426,-1.75277957112026
"311",344.179098238294,0.144314827526657,2.91841577746326,-0.301338020588446
"312",344.187923959975,0.13745687916004,2.61780860677092,1.08211460576168
"313",344.130676279591,0.127601667497367,1.63940236113459,2.07916292867762
"314",344.251132329369,0.127239983234579,0.377003357389182,2.61418462921299
"315",344.526365103489,0.13473082105646,-0.914752011486857,2.5792957134296
"316",344.761565282227,0.139816201634513,-2.0371449224395,1.86247129133764
"317",344.907722761266,0.140137173219291,-2.692633501451,0.599810061823042
"318",344.923604074511,0.133847809460985,-2.68707869039104,-0.93336495392564
"319",344.778643143407,0.119735560841282,-1.98444514682419,-2.39082240977483
"320",344.867704601679,0.118182953269614,-0.536816405844134,-3.08902610600945
"321",345.181753546516,0.128096952248077,1.16676225120001,-2.77570771413663
"322",345.534031905144,0.139444170905321,2.49804370961772,-1.62830772615077
"323",345.617487828511,0.136610256633361,2.9526125567311,-0.209121193213591
"324",345.589415898473,0.128274664439127,2.5883267163504,1.15405389563929
"325",345.667451869831,0.125731770964342,1.64217724860131,2.25054406586361
"326",345.751832435577,0.123638728660238,0.278496961735127,2.73467508707895
"327",346.000835952722,0.129984222204168,-1.07037406469787,2.61499598754991
"328",346.227061727072,0.134855607185417,-2.19164877094174,1.81195398221268
"329",346.338715698543,0.133681227749085,-2.81432351041138,0.453487810453531
"330",346.391293386882,0.129576071971809,-2.70010462093728,-1.08394314944734
"331",346.342707010409,0.12055815968524,-1.87565669873262,-2.44147658279768
"332",346.411218701751,0.117923763433713,-0.426784877659923,-3.09681780944705
"333",346.687690091969,0.125948847305564,1.24934429636381,-2.75942511034756
"334",346.967603000098,0.133741928327475,2.53017904456112,-1.63309842182598
"335",347.028729641812,0.130066415945024,2.97544012149145,-0.211453325614372
"336",346.939653374404,0.118974238474586,2.58503115075138,1.11677022623711
"337",346.816355277735,0.10671132512303,1.57252430831155,2.05201679250584
"338",346.975579080148,0.109369308992702,0.35920176141786,2.60836895557046
"339",347.243563437776,0.11739780550479,-0.922534691943979,2.57446266789653
"340",347.509246680949,0.12490345600487,-2.02019378861668,1.89537728698212
"341",347.614613805385,0.123914600463041,-2.7059200039338,0.614603513068452
"342",347.583377422042,0.116061441869061,-2.71972790392919,-0.953676726375029
"343",347.645057148969,0.113308844227834,-1.90271092375296,-2.23238246652516
"344",347.691013411326,0.10989971014326,-0.561571667518021,-2.94238288381402
"345",347.978326730414,0.118879718994022,1.06379201258851,-2.67690401600841
"346",348.263715330015,0.127307771557016,2.33380702051932,-1.6436571096856
"347",348.462414793885,0.130921350203324,2.8747287315432,-0.195355909480391
"348",348.383799736129,0.120315406221768,2.4940379007853,1.08858878373692
"349",348.325622183473,0.111280764741634,1.53618965672879,2.03677924421973
"350",348.500068394133,0.114477961770558,0.34009358537687,2.58613612154874
"351",348.811903346784,0.124467429519993,-0.910729149212539,2.57885986772749
"352",349.087411646619,0.132112549645361,-2.01094252540816,1.90744980994384
"353",349.264717271129,0.134400052924816,-2.6751446502681,0.685163443235858
"354",349.29265372858,0.129011266600441,-2.70669335328043,-0.835452688276746
"355",349.26892796579,0.121280293289425,-1.99429551271623,-2.20777992244136
"356",349.410380666618,0.122301344601738,-0.614245389870247,-2.89185160534447
"357",349.762095889967,0.133913411307815,1.01604585593742,-2.61491038620481
"358",350.08499594943,0.143479203826263,2.27146176086221,-1.59457656964199
"359",350.303795585389,0.14729164048889,2.79794388075676,-0.180656245406325
"360",350.441160320979,0.14678917794175,2.50900186519974,1.23401075170631
"361",350.493296586261,0.14199820390946,1.51374044991308,2.24205914697092
"362",350.701248175906,0.145336515954192,0.219252477097343,2.75507865534716
"363",351.007289334154,0.153470779829132,-1.11615946305992,2.63333333094797
"364",351.315717656307,0.16131414714368,-2.21434449889435,1.85526701214636
"365",351.609146435753,0.168001292365808,-2.78653087974423,0.612770774804055
"366",351.681861076164,0.163178240836666,-2.76198741232449,-0.944260001503515
"367",351.71054317664,0.156370552643997,-1.9796620728534,-2.31402269247993
"368",351.914490588109,0.158778714091603,-0.53625812539674,-2.9530556319926
"369",352.249614397248,0.167704638792242,1.09057514776018,-2.67440593286776
"370",352.558704755054,0.174861051514314,2.34457491036928,-1.64963505013267
"371",352.813707412375,0.178917517834644,2.89093603062197,-0.187649514339178
"372",352.806409137731,0.169491975597192,2.51459658061363,1.12335432724572
"373",352.745154823699,0.15781246726932,1.51336236636319,2.03238041082345
"374",352.943755147515,0.159876994984959,0.312567620742508,2.55173327692894
"375",353.175893449506,0.163534590252541,-0.973024215044433,2.42808438578264
"376",353.416149098686,0.167417921369635,-2.02257069924515,1.68202781369688
"377",353.576352247221,0.167052736735269,-2.59582155228257,0.439209728278215
"378",353.555286024302,0.157530863341588,-2.55135126017061,-1.07877962870209
"379",353.443767983793,0.143912620906653,-1.78985200322675,-2.44052639944807
"380",353.526719361641,0.140826992326758,-0.356917336982384,-3.06073337884842
"381",353.788208064977,0.146934433797921,1.27495272290464,-2.72571309817498
"382",354.053273284183,0.152913769345084,2.51955743588016,-1.6218112355763
"383",354.157773858625,0.150463275714337,2.97136608165069,-0.186245671917071
"384",354.198493460906,0.144908464194476,2.61757354940439,1.23032891167598
"385",354.160500684271,0.135650692080871,1.57034324414094,2.21751930797306
"386",354.169903494022,0.129260499651695,0.195026541718572,2.59739337152979
"387",354.423960613623,0.135577234643791,-1.07427350399051,2.4538843505493
"388",354.595180291341,0.137381320903967,-2.14143207605492,1.61853835824587
"389",354.691165905808,0.135286026115695,-2.68222177734691,0.295499284888002
"390",354.691037573382,0.128431861176182,-2.53087118881441,-1.20126383770782
"391",354.596564473225,0.117149251360896,-1.69034300380133,-2.49681110326951
"392",354.697743576604,0.116340902604131,-0.222579962435096,-3.0211612640718
"393",354.996230754849,0.125560461222623,1.39886231674476,-2.57157590172915
"394",355.258053106024,0.132457525010873,2.55786469079995,-1.41082964963631
"395",355.277988866361,0.126762096973054,2.87052678467975,-0.0393237029033884
"396",355.205502940892,0.116676912326482,2.41696037344156,1.23043377868344
"397",355.25435758632,0.113244004554379,1.44775631423654,2.21593703754439
"398",355.487870218249,0.119331549612052,0.199335849133747,2.7460174457968
"399",355.800718489786,0.129126637407105,-1.11427822163259,2.64365081644894
